Model Name,Symbol,Symbol Weight,Symbol Rank,Legacy Position Flag
INFORMATION TECHNOLOGY - Growth,HPQ,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CRUS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ADP,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SAP,0,0,Yes
INFORMATION TECHNOLOGY - Growth,INTU,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ASML,0,0,Yes
INFORMATION TECHNOLOGY - Growth,MCHP,0,0,Yes
INFORMATION TECHNOLOGY - Growth,MKSI,0,0,Yes
INFORMATION TECHNOLOGY - Growth,HPE,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PRSP,0,0,Yes
INFORMATION TECHNOLOGY - Growth,KEYS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,APPN,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ACN,0,0,Yes
INFORMATION TECHNOLOGY - Growth,WNDW,0,0,Yes
INFORMATION TECHNOLOGY - Growth,SNOW,0,0,Yes
INFORMATION TECHNOLOGY - Growth,PANW,0,0,Yes
INFORMATION TECHNOLOGY - Growth,CLOK,0,0,Yes
INFORMATION TECHNOLOGY - Growth,ADI,0,0,Yes
INFORMATION TECHNOLOGY - Growth,FIS,0,0,Yes
INFORMATION TECHNOLOGY - Growth,IBM,0,0,No
MATERIALS - Conservative,CTVA,1,1000,No
MATERIALS - Conservative,FCX,0,500,No
MATERIALS - Conservative,ECL,0,0,Yes
MATERIALS - Conservative,PPG,0,0,Yes
MATERIALS - Conservative,AA,0,0,Yes
MATERIALS - Conservative,GAU,0,0,Yes
MATERIALS - Conservative,USAS,0,0,Yes
MATERIALS - Conservative,DOW,0,0,Yes
MATERIALS - Conservative,NUE,0,0,Yes
MATERIALS - Conservative,RPM,0,0,Yes
MATERIALS - Conservative,SHW,0,0,Yes
MATERIALS - Conservative,VALE,0,0,Yes
MATERIALS - Conservative,IP,0,0,Yes
MATERIALS - Conservative,APD,0,0,Yes
MATERIALS - Conservative,EMN,0,0,Yes
MATERIALS - Conservative,LIN,0,0,Yes
MATERIALS - Conservative,SON,0,0,Yes
MATERIALS - Conservative,NTR,0,0,Yes
MATERIALS - Conservative,MOS,0,0,Yes
MATERIALS - Conservative,DD,0,0,Yes
MATERIALS - Conservative,ARNC,0,0,Yes
MATERIALS - Conservative,ARTTF,0,0,Yes
MATERIALS - Conservative,KL,0,0,Yes
MATERIALS - Conservative,NSRPF,0,0,Yes
MATERIALS - Conservative,AUY,0,0,Yes
MATERIALS - Conservative,GOLD,0,0,Yes
MATERIALS - Conservative,PKG,0,0,Yes
MATERIALS - Growth,CTVA,1,1000,No
MATERIALS - Growth,FCX,0,500,No
MATERIALS - Growth,ECL,0,0,Yes
MATERIALS - Growth,PPG,0,0,Yes
MATERIALS - Growth,AA,0,0,Yes
MATERIALS - Growth,GAU,0,0,Yes
MATERIALS - Growth,USAS,0,0,Yes
MATERIALS - Growth,DOW,0,0,Yes
MATERIALS - Growth,NUE,0,0,Yes
MATERIALS - Growth,RPM,0,0,Yes
MATERIALS - Growth,SHW,0,0,Yes
MATERIALS - Growth,VALE,0,0,Yes
MATERIALS - Growth,IP,0,0,Yes
MATERIALS - Growth,APD,0,0,Yes
MATERIALS - Growth,EMN,0,0,Yes
MATERIALS - Growth,LIN,0,0,Yes
MATERIALS - Growth,SON,0,0,Yes
MATERIALS - Growth,NTR,0,0,Yes
MATERIALS - Growth,MOS,0,0,Yes
MATERIALS - Growth,DD,0,0,Yes
MATERIALS - Growth,ARNC,0,0,Yes
MATERIALS - Growth,ARTTF,0,0,Yes
MATERIALS - Growth,KL,0,0,Yes
MATERIALS - Growth,NSRPF,0,0,Yes
MATERIALS - Growth,AUY,0,0,Yes
MATERIALS - Growth,GOLD,0,0,Yes
MATERIALS - Growth,PKG,0,0,Yes
REAL ESTATE - Conservative,O,1,1000,No
REAL ESTATE - Conservative,WELL,0,500,No
REAL ESTATE - Conservative,KIM,0,0,Yes
REAL ESTATE - Conservative,IIPR,0,0,Yes
REAL ESTATE - Conservative,SQFT,0,0,Yes
REAL ESTATE - Conservative,DLR,0,0,Yes
REAL ESTATE - Conservative,RPAI,0,0,Yes
REAL ESTATE - Conservative,PSA,0,0,Yes
REAL ESTATE - Conservative,UNIT,0,0,Yes
REAL ESTATE - Conservative,NMRK,0,0,Yes
REAL ESTATE - Conservative,VTR,0,0,Yes
REAL ESTATE - Conservative,RDFN,0,0,Yes
REAL ESTATE - Conservative,USRE,0,0,Yes
REAL ESTATE - Conservative,VER,0,0,Yes
REAL ESTATE - Conservative,APTS,0,0,Yes
REAL ESTATE - Conservative,REZI,0,0,Yes
REAL ESTATE - Conservative,CXP,0,0,Yes
REAL ESTATE - Conservative,SRC,0,0,Yes
REAL ESTATE - Conservative,OLP,0,0,Yes
REAL ESTATE - Conservative,PEAK,0,0,Yes
REAL ESTATE - Conservative,HST,0,0,Yes
REAL ESTATE - Conservative,ZGEA.EX,0,0,Yes
REAL ESTATE - Conservative,AMT,0,0,Yes
REAL ESTATE - Conservative,WPC,0,0,Yes
REAL ESTATE - Conservative,SVC,0,0,Yes
REAL ESTATE - Conservative,MPW,0,0,Yes
REAL ESTATE - Conservative,WY,0,0,Yes
REAL ESTATE - Growth,O,1,1000,No
REAL ESTATE - Growth,WELL,0,500,No
REAL ESTATE - Growth,KIM,0,0,Yes
REAL ESTATE - Growth,IIPR,0,0,Yes
REAL ESTATE - Growth,SQFT,0,0,Yes
REAL ESTATE - Growth,DLR,0,0,Yes
REAL ESTATE - Growth,RPAI,0,0,Yes
REAL ESTATE - Growth,PSA,0,0,Yes
REAL ESTATE - Growth,UNIT,0,0,Yes
REAL ESTATE - Growth,NMRK,0,0,Yes
REAL ESTATE - Growth,VTR,0,0,Yes
REAL ESTATE - Growth,RDFN,0,0,Yes
REAL ESTATE - Growth,USRE,0,0,Yes
REAL ESTATE - Growth,VER,0,0,Yes
REAL ESTATE - Growth,APTS,0,0,Yes
REAL ESTATE - Growth,REZI,0,0,Yes
REAL ESTATE - Growth,CXP,0,0,Yes
REAL ESTATE - Growth,SRC,0,0,Yes
REAL ESTATE - Growth,OLP,0,0,Yes
REAL ESTATE - Growth,PEAK,0,0,Yes
REAL ESTATE - Growth,HST,0,0,Yes
REAL ESTATE - Growth,ZGEA.EX,0,0,Yes
REAL ESTATE - Growth,AMT,0,0,Yes
REAL ESTATE - Growth,WPC,0,0,Yes
REAL ESTATE - Growth,SVC,0,0,Yes
REAL ESTATE - Growth,MPW,0,0,Yes
REAL ESTATE - Growth,WY,0,0,Yes
UTILITIES - Conservative,DUK,1,500,No
UTILITIES - Conservative,CMS,0,0,Yes
UTILITIES - Conservative,EIX,0,0,Yes
UTILITIES - Conservative,PEG,0,0,Yes
UTILITIES - Conservative,WEC,0,0,Yes
UTILITIES - Conservative,FE,0,0,Yes
UTILITIES - Conservative,SRE,0,0,Yes
UTILITIES - Conservative,PPL,0,0,Yes
UTILITIES - Conservative,LNT,0,0,Yes
UTILITIES - Conservative,EVRG,0,0,Yes
UTILITIES - Conservative,AVA,0,0,Yes
UTILITIES - Conservative,EXC,0,0,Yes
UTILITIES - Conservative,CNP,0,0,Yes
UTILITIES - Conservative,BEPC,0,0,Yes
UTILITIES - Conservative,AEP,0,0,Yes
UTILITIES - Conservative,D,0,0,Yes
UTILITIES - Conservative,ED,0,0,Yes
UTILITIES - Conservative,MDU,0,0,Yes
UTILITIES - Conservative,SWX,0,0,Yes
UTILITIES - Conservative,PNW,0,0,Yes
UTILITIES - Conservative,PNM,0,0,Yes
UTILITIES - Conservative,ES,0,0,Yes
UTILITIES - Conservative,AWK,0,0,Yes
UTILITIES - Conservative,AY,0,0,Yes
UTILITIES - Conservative,SO,0,0,No
UTILITIES - Growth,DUK,1,1000,No
UTILITIES - Growth,CMS,0,0,Yes
UTILITIES - Growth,EIX,0,0,Yes
UTILITIES - Growth,PEG,0,0,Yes
UTILITIES - Growth,WEC,0,0,Yes
UTILITIES - Growth,FE,0,0,Yes
UTILITIES - Growth,SRE,0,0,Yes
UTILITIES - Growth,PPL,0,0,Yes
UTILITIES - Growth,LNT,0,0,Yes
UTILITIES - Growth,EVRG,0,0,Yes
UTILITIES - Growth,AVA,0,0,Yes
UTILITIES - Growth,EXC,0,0,Yes
UTILITIES - Growth,CNP,0,0,Yes
UTILITIES - Growth,BEPC,0,0,Yes
UTILITIES - Growth,AEP,0,0,Yes
UTILITIES - Growth,D,0,0,Yes
UTILITIES - Growth,ED,0,0,Yes
UTILITIES - Growth,MDU,0,0,Yes
UTILITIES - Growth,SWX,0,0,Yes
UTILITIES - Growth,PNW,0,0,Yes
UTILITIES - Growth,PNM,0,0,Yes
UTILITIES - Growth,ES,0,0,Yes
UTILITIES - Growth,AWK,0,0,Yes
UTILITIES - Growth,AY,0,0,Yes
UTILITIES - Growth,SO,0,0,No
